IDCLIENTE;MES;VLVENDA;QTVENDA;QTPARCELAS;QTESTABEL
10099;2020-05;20464,47689;567;572;1
10099;2020-06;19046,25831;561;571;1
10099;2020-07;34104,48068;697;715;1
10099;2020-08;27703,69061;630;642;1
10099;2020-09;30583,05617;677;687;1
10099;2020-10;25432,89747;656;664;1
10099;2020-11;28986,85718;624;635;1
10099;2020-12;27644,72055;576;593;1
10099;2021-01;19902,44789;536;545;1
10099;2021-02;20816,50162;532;537;1
10099;2021-03;12212,49792;284;288;1
10099;2021-04;27181,90252;605;614;1
10099;2021-05;26892,76016;648;660;1
10099;2021-06;27066,61421;604;610;1
10100;2019-01;27011,91845;268;352;1
10100;2019-02;16579,32136;138;219;1
10100;2019-03;25565,06947;232;345;1
10100;2019-04;10425,0073;97;148;1
10100;2019-05;4992,109885;54;72;1
10100;2019-06;3899,455809;52;70;1
10100;2019-07;8651,07968;79;105;1
10100;2019-08;12762,0837;150;204;1
10100;2019-09;6888,647146;72;88;1
10100;2019-10;13735,59183;117;199;1
10100;2019-11;18140,5554;157;236;1
10100;2019-12;39132,66471;355;500;1
10100;2020-01;24224,18779;230;317;1
10100;2020-02;29318,51148;264;418;1
10100;2020-03;5748,439572;62;90;1
10100;2020-06;0;0;0;0
10104;2019-02;7043,341681;99;204;1
10104;2019-03;14698,19846;161;372;1
10104;2019-04;22285,82306;201;547;1
10104;2019-05;14923,55948;117;354;1
10104;2019-06;157,763164;1;1;1
10104;2019-09;22591,68508;232;582;1
10104;2019-10;36473,58977;379;857;1
10104;2019-11;40216,91263;424;928;1
10104;2019-12;80475,19891;889;1881;1
10104;2020-01;15842,2426;205;396;1
10104;2020-02;17003,78695;213;447;1
10104;2020-03;7743,036985;97;203;1
10104;2020-05;269,5556047;2;6;1
10104;2020-07;754,3377775;7;21;1
10104;2020-08;623,9480897;6;13;1
10104;2020-09;15516,68629;169;341;1
10104;2020-10;37562,678;337;816;1
10104;2020-11;25954,86141;265;549;1
10104;2020-12;57397,68687;620;1171;1
10104;2021-01;10367,39065;135;242;1
10104;2021-02;11338,1983;142;238;1
10104;2021-03;7468,288778;120;160;1
10104;2021-04;9340,989774;93;180;1
10104;2021-05;18715,56952;165;341;1
10104;2021-06;16330,15914;137;334;1
10107;2019-02;39868,68972;1932;1932;1
10107;2019-03;44766,10049;2155;2155;1
10107;2019-04;20454,16272;1021;1021;1
10107;2019-05;29861,27807;1492;1492;1
10107;2019-06;37040,62031;1741;1741;1
10107;2019-07;19257,89227;950;950;1
10107;2019-08;21956,32866;1097;1097;1
10107;2019-09;23803,64561;1177;1177;1
10107;2019-10;20494,11534;1111;1111;1
10107;2019-11;12176,3015;648;648;1
10107;2019-12;8859,86202;486;486;1
10107;2020-01;9887,522793;530;530;1
10107;2020-02;7876,228137;414;414;1
10107;2020-03;2580,778318;143;143;1
10107;2020-07;1284,603077;59;59;1
10107;2020-08;11753,01129;595;595;1
10107;2020-09;13302,05457;596;596;1
10107;2020-10;16484,01219;736;736;1
10107;2020-11;12658,58342;547;547;1
10107;2020-12;9255,592825;407;407;1
10107;2021-01;8314,4057;417;417;1
10107;2021-02;9277,497831;440;440;1
10107;2021-03;12971,91484;601;601;1
10107;2021-04;12456,96132;584;584;1
10107;2021-05;10783,78452;486;486;1
10107;2021-06;8391,414032;372;372;1
10108;2019-02;17179,70581;67;150;1
10108;2019-03;63831,85179;240;631;1
10108;2019-04;82505,88382;239;587;1
10108;2019-05;81938,20139;226;666;1
10108;2019-06;104720,4685;315;751;1
10108;2019-07;140709,23;497;1128;1
10108;2019-08;61266,72109;207;534;1
10108;2019-09;80149,43884;239;560;1
10108;2019-10;51219,92088;233;465;1
10108;2019-11;107251,8256;394;1018;1
10108;2019-12;135826,3941;551;1181;1
10108;2020-01;71272,11287;302;659;1
10108;2020-02;60800,50078;193;475;1
10108;2020-03;23898,66858;76;214;1
10108;2020-04;9196,663909;27;67;1
10108;2020-05;51292,34586;141;412;1
10108;2020-06;79546,33922;224;580;1
10108;2020-07;49015,62491;157;352;1
10108;2020-08;88337,33137;281;739;1
10108;2020-09;94551,42244;306;847;1
10108;2020-10;134737,4745;456;1085;1
10108;2020-11;120659,9541;371;923;1
10108;2020-12;209738,1304;673;1555;1
10108;2021-01;123732,9609;403;968;1
10108;2021-02;55707,65365;191;460;1
10108;2021-03;13590,28662;37;67;1
10108;2021-04;74505,46911;198;534;1
10108;2021-05;177984,9928;426;1186;1
10108;2021-06;222322,4026;534;1430;1
10122;2019-01;190732,1342;2479;2479;1
10122;2019-02;151803,6315;2015;2015;1
10122;2019-03;169102,375;2239;2239;1
10122;2019-04;120869,8578;1621;1621;1
10122;2019-05;114941,6096;1567;1567;1
10122;2019-06;207244,6738;2904;2904;1
10122;2019-07;171625,1726;2410;2410;1
10122;2019-08;263137,7828;3548;3548;1
10122;2019-09;229372,3769;3143;3143;1
10122;2019-10;213571,0235;2929;2929;1
10122;2019-11;187470,7229;2619;2619;1
10122;2019-12;156079,1663;2308;2308;1
10122;2020-01;137730,1576;1916;1916;1
10122;2020-02;132393,3538;1881;1881;1
10122;2020-03;84499,43778;1227;1227;1
10123;2019-01;10629,69163;90;122;1
10123;2019-02;9062,247777;83;116;1
10123;2019-03;19800,4587;105;196;1
10123;2019-04;14888,10599;83;153;1
10123;2019-05;12127,97633;80;127;1
10123;2019-06;2973,308095;55;65;1
10123;2019-07;10648,23374;95;134;1
10123;2019-08;9080,923761;76;124;1
10123;2019-09;10644,08352;57;96;1
10123;2019-10;14769,61279;86;172;1
10123;2019-11;10547,02195;57;95;1
10123;2019-12;7685,713979;69;76;1
10123;2020-01;18394,04779;54;104;1
10123;2020-02;6556,731796;66;90;1
10123;2020-03;15117,33863;48;80;1
10123;2020-04;141,0181807;7;7;1
10123;2020-05;0;0;0;0
10130;2019-02;92041,52655;534;576;1
10130;2019-03;204296,8405;1132;1222;1
10130;2019-04;157498,9531;888;952;1
10130;2019-05;200610,0082;1104;1173;1
10130;2019-06;186159,7175;1101;1170;1
10130;2019-07;171487,7697;1011;1083;1
10130;2019-08;134072,3022;842;885;1
10130;2019-09;159028,5796;980;1037;1
10130;2019-10;168305,3465;1061;1112;1
10130;2019-11;199022,4563;1092;1164;1
10130;2019-12;180286,8776;906;965;1
10130;2020-01;159454,0092;982;1029;1
10130;2020-02;134763,1966;782;818;1
10130;2020-03;93289,33506;603;645;1
10130;2020-04;32658,21664;182;194;1
10130;2020-05;56623,36119;297;309;1
10130;2020-06;84010,45507;528;545;1
10130;2020-07;101839,898;612;642;1
10130;2020-08;101889,9684;606;639;1
10130;2020-09;148313,2621;968;1015;1
10130;2020-10;239330,7962;1468;1540;1
10130;2020-11;197676,9263;1115;1202;1
10130;2020-12;208531,2618;1331;1384;1
10130;2021-01;254889,4028;1618;1697;1
10130;2021-02;235158,0365;1439;1554;1
10130;2021-03;201512,3772;1292;1363;1
10130;2021-04;174981,7774;1196;1256;1
10130;2021-05;228905,6724;1623;1687;1
10130;2021-06;211037,9188;1412;1459;1
10139;2019-01;887,6336473;10;10;1
10139;2019-02;702,3504968;8;10;1
10139;2019-03;1202,562182;10;15;1
10139;2019-04;2126,019978;20;33;1
10139;2019-05;3094,984535;30;47;1
10139;2019-06;2278,859503;22;30;1
10139;2019-07;2815,775681;28;43;1
10139;2019-08;3881,720151;34;52;1
10139;2019-09;3298,744354;32;46;1
10139;2019-10;2787,240784;28;42;1
10139;2019-11;2463,180143;25;35;1
10139;2019-12;4684,629453;41;61;1
10139;2020-01;1907,62414;16;28;1
10139;2020-02;2241,603328;19;34;1
10139;2020-03;1205,837064;11;18;1
10139;2020-04;206,399678;2;3;1
10139;2020-05;891,5423764;10;12;1
10139;2020-06;2265,830406;20;25;1
10139;2020-07;1809,999815;17;23;1
10139;2020-08;3204,582717;31;42;1
10139;2020-09;2751,557491;25;36;1
10139;2020-10;4311,457333;35;50;1
10139;2020-11;3217,97569;26;39;1
10139;2020-12;5444,57795;45;59;1
10139;2021-01;3676,13039;31;45;1
10139;2021-02;2392,388716;22;33;1
10139;2021-03;1095,042787;9;13;1
10139;2021-04;2520,496432;20;30;1
10139;2021-05;3469,484215;30;44;1
10139;2021-06;3208,327116;26;38;1
10140;2019-01;40570,44637;240;380;1
10140;2019-02;35351,6057;223;308;1
10140;2019-03;31743,64099;173;246;1
10140;2019-04;39431,60895;246;365;1
10140;2019-05;31649,53219;207;306;1
10140;2019-06;20861,44698;145;208;1
10140;2019-07;20344,30688;119;213;1
10140;2019-08;29884,05554;201;317;1
10140;2019-09;12113,97782;81;122;1
10143;2019-01;40422,30486;868;878;1
10143;2019-02;46655,21768;966;975;1
10143;2019-03;43628,35821;930;937;1
10143;2021-05;252708,0192;5243;5287;1
10143;2021-06;238557,2659;4726;4790;1
10152;2019-01;1700,656762;76;76;1
10152;2019-02;27095,73692;754;756;1
10152;2019-03;29629,40357;766;773;1
10152;2019-04;40328,94654;1021;1026;1
10152;2019-05;39086,19743;991;1000;1
10152;2019-06;27627,69849;845;849;1
10152;2019-07;36699,10973;921;926;1
10152;2019-08;36090,89759;1114;1116;1
10152;2019-09;45254,05906;1084;1084;1
10152;2019-10;38625,33746;1079;1081;1
10152;2019-11;37926,79852;944;949;1
10152;2019-12;42341,59979;1072;1081;1
10152;2020-01;19503,03158;594;599;1
10152;2020-02;27291,57385;847;849;1
10152;2020-03;11854,19709;367;369;1
10152;2020-07;5518,457655;134;135;1
10152;2020-08;1157,290117;37;37;1
10152;2020-11;9371,493029;204;206;1
10152;2020-12;17903,33346;438;439;1
10152;2021-01;24773,09054;499;501;1
10152;2021-02;20321,49076;490;490;1
10152;2021-03;10877,03337;290;290;1
10152;2021-04;22495,41425;418;418;1
10152;2021-05;21664,10897;429;431;1
10152;2021-06;25339,03888;540;540;1
10155;2019-01;14994,66442;416;416;1
10155;2019-02;47827,69514;977;977;1
10155;2019-03;83735,91756;1563;1563;1
10155;2019-04;41860,6596;868;868;1
10155;2019-05;38095,02961;926;926;1
10155;2019-06;66196,07564;1294;1294;1
10155;2019-07;35206,6801;1043;1043;1
10155;2019-08;38245,18118;1037;1037;1
10155;2019-09;66621,22793;1467;1467;1
10155;2019-10;77262,13889;1577;1577;1
10155;2019-11;50704,85643;1022;1022;1
10155;2019-12;52245,04146;1211;1211;1
10155;2020-01;45404,3145;1025;1025;1
10155;2020-02;46535,41913;973;973;1
10155;2020-03;36528,92117;783;783;1
10155;2020-04;1048,513897;54;54;1
10155;2020-05;5998,284668;248;248;1
10155;2020-06;16471,23554;607;607;1
10155;2020-07;20296,63777;636;636;1
10155;2020-08;38529,0651;877;877;1
10155;2020-09;44504,43656;1014;1014;1
10155;2020-10;40304,23429;959;959;1
10155;2020-11;54281,83391;1203;1203;1
10155;2020-12;35695,38315;862;862;1
10155;2021-01;40410,9802;1011;1011;1
10155;2021-02;39500,76657;922;922;1
10155;2021-03;35131,23594;926;926;1
10155;2021-04;27417,60695;717;717;1
10155;2021-05;49277,75345;1036;1036;1
10155;2021-06;59363,05309;1218;1218;1
10158;2019-01;174,1897771;9;9;1
10158;2019-02;17089,15565;467;467;1
10158;2019-03;23438,26191;553;553;1
10158;2019-04;20506,0094;512;512;1
10158;2019-05;21800,71581;596;596;1
10158;2019-06;25018,74529;577;577;1
10158;2019-07;30145,08966;591;591;1
10158;2019-08;28524,77402;669;669;1
10158;2019-09;38473,40212;597;607;1
10158;2019-10;23991,72178;660;660;1
10158;2019-11;32875,64265;644;644;1
10158;2019-12;36349,28528;614;614;1
10158;2020-01;26661,28359;635;635;1
10158;2020-02;9885,562113;205;205;1
10160;2019-01;14510,02304;402;402;1
10160;2019-02;11403,25386;382;382;1
10160;2019-03;13931,6126;462;462;1
10160;2019-04;9318,885499;392;392;1
10160;2019-05;5908,027257;303;303;1
10160;2019-06;3999,636523;601;601;1
10160;2019-08;516,2378179;72;72;1
10160;2019-09;2894,292928;387;387;1
10160;2019-10;3320,477842;433;433;1
10160;2019-11;3604,175947;482;482;1
10160;2019-12;1349,630088;159;159;1
10160;2020-02;237,0040066;35;35;1
10160;2020-03;3061,143749;406;406;1
10174;2019-01;70790,74253;3268;3269;1
10174;2019-02;18345,58646;903;903;1
10174;2019-03;23558,7174;1219;1219;1
10174;2019-04;16656,57009;894;894;1
10174;2019-05;11078,07868;565;566;1
10174;2019-06;23403,54446;1172;1172;1
10174;2019-07;16885,48565;822;822;1
10174;2019-08;10494,10229;511;511;1
10174;2019-09;12092,76875;626;626;1
10174;2019-10;23967,04632;1118;1118;1
10174;2019-11;24703,5993;1096;1096;1
10174;2019-12;29408,02465;1216;1216;1
10174;2020-01;26814,57349;1198;1198;1
10174;2020-02;10226,43637;447;447;1
10174;2020-03;5569,228748;239;239;1
10174;2020-04;7,796851635;1;1;1
10174;2020-05;225,3290123;5;5;1
10174;2020-06;4018,50513;175;175;1
10174;2020-07;12573,14837;538;538;1
10174;2020-08;9986,527245;397;397;1
10174;2020-09;12937,81492;444;444;1
10174;2020-10;16654,48833;642;642;1
10174;2020-11;15326,22448;639;639;1
10174;2020-12;18384,42258;741;741;1
10174;2021-01;24991,49025;982;982;1
10174;2021-02;10384,73585;409;409;1
10174;2021-03;6937,537226;288;288;1
10174;2021-04;4529,315865;192;192;1
10174;2021-05;5228,911768;231;231;1
10174;2021-06;3891,665947;160;160;1
10175;2019-01;0,002659867;0;0;1
10175;2019-02;0,002364326;0;0;1
10175;2020-01;17,53715706;0;0;2
10175;2020-06;0,523231239;0;0;1
10175;2020-07;7,052967481;0;0;2
10175;2020-08;16,78391828;0;0;2
10175;2020-09;18,78987742;0;0;2
10175;2020-10;28,76405824;0;0;2
10175;2020-11;43,75617803;0;0;2
10175;2020-12;40,14395497;0;0;2
10175;2021-01;43,83733943;0;0;2
10175;2021-02;35,18829235;0;0;2
10175;2021-03;3,029854124;0;0;1
10175;2021-04;8,011896702;0;0;2
10175;2021-05;1,817380501;0;0;2
10175;2021-06;1,670088906;0;0;1
10177;2019-01;40674,9629;528;528;1
10177;2019-02;23685,3804;349;349;1
10177;2019-03;7487,638948;119;119;1
10177;2019-04;280,5119639;3;3;1
10177;2019-05;935,3653317;17;17;1
10177;2019-06;32249,45981;491;491;1
10177;2019-07;67281,76511;1082;1086;1
10177;2019-08;67071,81554;995;995;1
10177;2019-09;72908,17218;1076;1076;1
10177;2019-10;89334,72839;1451;1451;1
10177;2019-11;86197,36649;1359;1359;1
10177;2019-12;98833,36226;1317;1317;1
10177;2020-01;100358,0327;1200;1201;1
10177;2020-02;79045,29604;986;986;1
10177;2020-03;76647,66425;1044;1044;1
10177;2020-04;57866,91581;753;753;1
10177;2020-05;78106,67067;1112;1112;1
10177;2020-06;93361,15321;1292;1292;1
10177;2020-07;99984,00576;1364;1364;1
10177;2020-08;110191,4242;1441;1441;1
10177;2020-09;118767,0048;1461;1461;1
10177;2020-10;136123,0682;1661;1661;1
10177;2020-11;119780,8592;1519;1519;1
10177;2020-12;129909,3583;1585;1585;1
10177;2021-01;140591,5836;1493;1493;1
10177;2021-02;109492,6514;1193;1193;1
10177;2021-03;90374,03424;1172;1172;1
10177;2021-04;88329,01581;1082;1082;1
10177;2021-05;81882,85054;1112;1112;1
10177;2021-06;84393,87198;1185;1185;1
10182;2019-01;50608,82363;498;722;1
10182;2019-02;53719,39614;759;919;1
10182;2019-03;54613,23699;748;918;1
10182;2019-04;54486,53181;770;944;1
10182;2019-05;60314,36117;786;958;1
10182;2019-06;52890,874;737;902;1
10182;2019-07;64855,92771;854;1064;1
10182;2019-08;53945,92965;753;898;1
10182;2019-09;54703,60545;731;882;1
10182;2019-10;62174,92152;779;1017;1
10182;2019-11;58197,10698;717;924;1
10182;2019-12;64008,22767;768;1012;1
10182;2020-01;66034,8817;861;1080;1
10182;2020-02;65759,88379;817;1027;1
10182;2020-03;50697,80853;659;819;1
10182;2020-04;53298,77995;653;791;1
10182;2020-05;71076,50342;961;1135;1
10182;2020-06;64818,59801;827;978;1
10182;2020-07;62574,45327;867;1001;1
10182;2020-08;60988,73858;731;869;1
10182;2020-09;44878,8962;460;612;1
10182;2020-10;44278,02633;479;647;1
10182;2020-11;38864,66325;412;534;1
10182;2020-12;51547,52102;469;639;1
10182;2021-01;46319,42953;470;627;1
10182;2021-02;43853,59707;444;594;1
10182;2021-03;50804,11114;460;578;1
10182;2021-04;64760,44205;696;829;1
10182;2021-05;118774,3847;833;1149;1
10182;2021-06;70486,37105;600;865;1
10186;2019-01;46866,23662;2331;2331;1
10186;2019-02;46950,402;2232;2232;1
10186;2019-03;41398,03279;2029;2029;1
10186;2019-04;41742,57511;2024;2024;1
10186;2019-05;47574,70063;2377;2377;1
10186;2019-06;45548,91294;2286;2286;1
10186;2019-07;44941,05566;2258;2258;1
10186;2019-08;57338,40391;2916;2916;1
10186;2019-09;61845,56692;3091;3091;1
10186;2019-10;57961,28538;2978;2978;1
10186;2019-11;61723,40325;2840;2840;1
10186;2019-12;71811,16344;2916;2916;1
10186;2020-01;47187,63203;2358;2358;1
10186;2020-02;52934,01369;2428;2428;1
10186;2020-03;46916,47085;2110;2110;1
10186;2020-04;52405,32142;2006;2006;1
10186;2020-05;55986,80344;2159;2159;1
10186;2020-06;50601,31327;1993;1993;1
10186;2020-07;57527,87684;2348;2348;1
10186;2020-08;55393,78599;2285;2285;1
10186;2020-09;60356,60577;2551;2551;1
10186;2020-10;55191,23603;2375;2375;1
10186;2020-11;51728,6801;2182;2182;1
10186;2020-12;68717,41436;2769;2769;1
10186;2021-01;64529,6996;2685;2685;1
10186;2021-02;49323,16308;2087;2087;1
10186;2021-03;70451,49783;3049;3049;1
10186;2021-04;65242,92204;2757;2757;1
10186;2021-05;65806,96262;2823;2823;1
10186;2021-06;62484,10626;2794;2794;1
10188;2019-01;30593,53248;362;479;1
10188;2019-02;25133,30038;306;440;1
10188;2019-03;33331,0147;363;501;1
10188;2019-04;29885,20915;328;468;1
10188;2019-05;33303,56978;390;523;1
10188;2019-06;7338,418468;66;100;1
10188;2019-07;37571,94218;407;562;1
10188;2019-08;41724,66232;485;676;1
10188;2019-09;38520,39583;404;562;1
10188;2019-10;40913,63694;502;684;1
10188;2019-11;37064,16873;404;574;1
10188;2019-12;33814,19465;360;516;1
10188;2020-01;35542,78329;421;562;1
10188;2020-02;36104,15665;423;580;1
10188;2020-03;44943,66116;528;718;1
10188;2020-04;37147,30121;409;589;1
10188;2020-05;47241,15905;565;759;1
10188;2020-06;63218,14177;762;993;1
10188;2020-07;69259,24891;811;1042;1
10188;2020-08;62908,47414;755;976;1
10188;2020-09;69105,28919;827;1046;1
10188;2020-10;64317,97529;767;1005;1
10188;2020-11;61453,11266;709;935;1
10188;2020-12;61062,19652;738;976;1
10188;2021-01;66684,3825;752;967;1
10188;2021-02;54080,00191;696;886;1
10188;2021-03;63879,14511;830;1015;1
10188;2021-04;57033,69986;760;988;1
10188;2021-05;64713,42314;750;986;1
10188;2021-06;67171,39829;832;1042;1
10191;2019-01;50050,59313;1621;1673;1
10191;2019-02;53349,58759;1486;1533;1
10191;2019-03;57828,8689;1704;1757;1
10191;2019-04;61039,66251;1884;1959;1
10191;2019-05;62772,88999;1872;1973;1
10191;2019-06;54445,33685;1738;1803;1
10191;2019-07;60869,6488;1795;1860;1
10191;2019-08;51737,89361;1647;1703;1
10191;2019-09;49605,63295;1498;1573;1
10191;2019-10;48104,52306;1333;1376;1
10191;2019-11;22765,38687;572;608;1
10191;2019-12;6143,966447;173;182;1
10191;2020-01;5400,546285;136;139;1
10191;2020-02;1332,549382;40;40;1
10191;2020-03;517,2465339;11;12;1
10191;2020-04;1367,839815;45;45;1
10191;2020-05;4134,551208;77;80;1
10191;2020-06;1202,145329;28;29;1
10191;2020-07;2553,172487;46;50;1
10191;2020-08;4089,643451;59;69;1
10191;2020-09;3351,955335;46;46;1
10191;2020-10;5496,12412;77;90;1
10191;2020-11;9656,620911;182;201;1
10191;2020-12;14159,99095;392;407;1
10191;2021-01;12637,98129;364;373;1
10191;2021-02;8600,995968;237;249;1
10191;2021-03;10752,2188;301;308;1
10191;2021-04;13571,24521;279;306;1
10191;2021-05;12821,91135;345;371;1
10191;2021-06;5737,435194;133;140;1
10193;2019-02;7687,382035;19;28;1
10193;2019-03;28894,95267;41;81;1
10193;2019-04;14718,7722;22;47;1
10193;2019-05;19029,83018;32;92;1
10193;2019-06;22506,76871;42;74;1
10193;2019-07;12526,72052;23;31;1
10193;2019-08;15975,54511;24;50;1
10193;2019-09;15760,87667;17;37;1
10193;2019-10;23621,51902;17;55;1
10193;2019-11;20577,66589;56;85;1
10193;2019-12;10986,22931;15;45;1
10193;2020-01;20362,26373;34;60;1
10193;2020-02;8224,597969;12;22;1
10193;2020-03;1679,208427;6;8;1
10193;2020-06;541,2114549;1;3;1
10193;2020-07;3535,672686;6;13;1
10193;2020-08;194,6908321;1;2;1
10193;2020-09;780,9427034;2;5;1
10195;2019-02;9200,311611;88;147;1
10195;2019-03;15450,99454;135;232;1
10195;2019-04;14601,37986;126;226;1
10195;2019-05;18260,56911;145;291;1
10195;2019-06;16035,32749;128;222;1
10195;2019-07;19320,89836;147;296;1
10195;2019-08;17521,26171;172;295;1
10195;2019-09;13241,56472;127;206;1
10195;2019-10;17685,76077;160;258;1
10195;2019-11;27897,74632;200;357;1
10195;2019-12;33339,7282;290;468;1
10195;2020-01;11702,04866;112;166;1
10195;2020-02;13707,84872;155;231;1
10195;2020-03;7556,118597;81;124;1
10195;2020-04;3471,746651;33;52;1
10195;2020-05;13975,00721;117;207;1
10195;2020-06;8529,834821;73;126;1
10195;2020-07;7790,011305;70;126;1
10195;2020-08;11283,247;105;197;1
10195;2020-09;13490,23701;116;196;1
10195;2020-10;17117,09886;170;251;1
10195;2020-11;15814,52527;149;244;1
10195;2020-12;34061,44087;313;468;1
10195;2021-01;10830,1004;106;163;1
10195;2021-02;9691,462839;90;144;1
10195;2021-03;3655,576467;38;62;1
10195;2021-04;16350,53135;133;222;1
10195;2021-05;27689,33079;208;387;1
10195;2021-06;29691,56498;219;385;1
10208;2019-01;110867,5082;1783;1824;1
10208;2019-02;124412,0842;2135;2181;1
